日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2026/5/25,000985.CSI,中证全指,0.896309102,-0.411043532,0.365268649,1.594692468,0.580695581,1.688612585,1.733747154,0.765428542,1.743538151,-1.639363273,0.144979862,0.515848341,0.008482814,0.856788569,1.899982143,0.375785615,-0.760718578,-0.615302775,0.171692833,-0.151855406,-0.184790532,-0.467238095,-0.069594272,0.858044284,0.847246437,0.013543585,-0.899339726,-0.064267309,0.435974003,0.386300748,1.050663322,0.443364477,-1.040331342,-2.060653002,-1.249655719,-1.225259961,-0.039916516,0.878342084,0.103234793,-0.042539276,0.57870669,0.985567981,-2.421063078,-0.357167364,0.816616726,1.133634494,6559.839,-1.406984358,0.965904574,1.323962609,-1.825991451,-0.014706156,-0.270091448,-1.274648857,-0.14686259,0.499877692,1.033800196,-0.346292858,-1.590263109,-0.903361245,-0.949665892,-0.588862583,-1.353988125,-0.437040323,0.691110951,-1.783119283,-0.607915474,0.214925712,0.404704252,-0.701176752,-1.336337402,-1.352014667,-0.571524955,-0.730445467,-0.935460843,0.448469449,1.326180223,-0.580753982,0.796899801,0.302380946,-0.486039025,1.064040632,0.229394396,0.857021611,1.843166483,-0.344275715,1.061276061,1.868567924,2.137494994,0.032043216,0.388714624,0.115108275,-1.01469743,-2.068906204,-3.533291105
2026/5/22,000985.CSI,中证全指,0.6767439,-0.45670671,0.250205968,1.33313738,0.469786879,1.668528122,1.497259953,0.639999396,1.730764091,-1.167834945,0.468693006,0.623963007,-0.057298727,0.804179871,1.887927933,0.148116987,-0.819055864,-0.662855758,-0.18656056,-0.477623241,-0.304943481,-0.597189871,-0.117254906,0.863011022,0.878796743,-0.041219289,-0.887563952,-0.107702357,0.314482438,0.478974436,1.179078622,0.375933634,-1.072732188,-2.117116478,-1.105947758,-1.11646577,-0.000247716,0.848484478,0.149557629,0.188126352,0.689069095,1.053471162,-2.781412769,-0.44997243,0.754392772,1.168031614,6479.3702,-0.92251983,1.062457675,1.361423703,-1.860117387,0.074552141,-0.107200076,-1.162264005,-0.050760228,0.748829364,0.993379065,-0.477269342,-1.672723165,-0.970594162,-0.904778097,-0.603211678,-1.399578096,-0.623068969,0.728660386,-1.914595221,-0.498432307,0.317868268,0.096823787,-0.846936798,-1.467868839,-1.077927154,-0.257093537,-0.44807097,-1.150951418,0.47520669,1.459820551,-0.596704262,0.792740903,0.33250438,0.061031459,1.113716986,0.285686037,1.120750808,1.928035596,-0.388269539,1.146010893,1.934470341,2.136809634,0.301530885,0.493774059,0.048596637,-1.103393305,-2.183876062,-3.538645197
2026/5/21,000985.CSI,中证全指,0.276994948,-0.621833414,0.106009205,1.051734633,0.39552023,1.647386802,1.238584367,0.564270273,1.716532852,-0.783825506,0.687389684,0.768569726,0.0794735,0.904373922,1.917202101,-0.242482526,-0.934142956,-0.673060746,-0.600049511,-0.790161986,-0.463290439,-0.737103745,-0.180315747,0.857801385,0.874386371,-0.107266685,-0.888092503,0.096347594,0.407504538,0.546476951,1.319588083,0.296160602,-1.099950644,-2.163329178,-0.94755236,-1.019337396,0.208921742,0.986815801,0.172644467,0.394249061,0.794101012,1.073947477,-3.184028192,-0.341712399,0.752200446,1.230966793,6368.4414,-0.416873148,1.149364494,1.391907215,-1.848975843,0.167740367,0.045503753,-0.737064036,0.273887052,0.917513871,1.213745352,-0.482007233,-1.784452732,-1.036359691,-0.859131027,-0.570626785,-1.210892617,-0.529970875,0.78461013,-2.054673015,-0.376699023,0.435512004,-0.200874837,-0.981338596,-1.522367706,-0.846362149,-0.061928575,-0.233661388,-1.066046053,0.673282743,1.644359985,-0.289366525,0.935508654,0.37283322,0.431314552,1.09147431,0.280256212,1.294336365,1.927442287,-0.454157543,1.243351234,2.001727306,2.133327062,0.54440224,0.585516145,-0.021980119,-1.197756167,-2.307876622,-3.552673585
2026/5/20,000985.CSI,中证全指,-0.081340061,-0.768105989,-0.021918291,0.853943565,0.367645833,1.638600976,1.10770831,0.547609745,1.71295415,-0.377631299,0.894531854,1.008981195,0.350804252,1.099142354,2.065550734,-0.627152707,-1.058221727,-0.68328576,-0.507094228,-0.597877481,-0.536935999,-0.49782431,-0.081632428,0.868234012,1.073152876,-0.109713502,-0.8793471,0.158107951,0.418103561,0.571527958,1.500650941,0.218897131,-1.131135434,-2.005937234,-0.667356503,-0.918345011,0.15426893,0.947033896,0.162930646,0.372852235,0.749852603,1.067902475,-2.571301439,0.043627603,0.858088201,1.310934022,6525.0583,0.009009865,1.191724773,1.411400125,-1.551643874,0.353243557,0.21032503,-0.637093997,0.342903388,1.000242053,1.151680228,-0.634465581,-1.944051241,-1.161010803,-0.856831104,-0.507867772,-0.658016901,-0.141248052,0.846126957,-2.181272457,-0.239209123,0.556665334,-0.883935542,-1.298983088,-1.64477881,-0.410888861,0.269661394,0.006335308,-1.002629196,0.835296789,1.913176849,0.119030161,1.129693332,0.407207224,0.798668079,1.075104748,0.236603854,1.261825586,1.772905069,-0.557169449,1.382310494,2.09879594,2.143584243,0.894506521,0.728153872,-0.053116912,-1.272139002,-2.405551448,-3.55832366
2026/5/19,000985.CSI,中证全指,-0.379906368,-0.889133782,-0.129244584,0.526358929,0.288241525,1.599394703,0.843645571,0.479454807,1.682628904,-0.005976456,1.100816437,1.115204822,0.517296147,1.22158032,2.152646314,-0.949532999,-1.179352626,-0.681640911,-0.283282106,-0.34709705,-0.369533118,-0.384683495,-0.061745421,0.853063582,1.214572686,-0.131079966,-0.899565464,0.4275775,0.578159893,0.719706391,1.500918652,0.065763952,-1.16732547,-1.680132232,-0.429876262,-0.84826736,0.371813365,1.116343497,0.236917397,0.53966844,0.828145236,1.147667399,-1.134172806,0.237081058,0.930803336,1.385252187,6526.0258,0.209828326,1.213543939,1.427659291,-1.148812697,0.539963662,0.316074427,-0.249892909,0.626641451,1.265699378,0.941885397,-0.822859523,-2.049925699,-1.298417408,-0.846809079,-0.435854489,-0.125111897,0.178290443,0.894788212,-2.355113542,-0.122049603,0.667823741,-1.368348201,-1.524717872,-1.609128217,0.119268613,0.591559745,0.109822615,-0.886427414,0.986688697,2.025030509,0.528130815,1.344349859,0.422340761,0.893483155,1.03126417,0.112595985,1.318811692,1.631151401,-0.655240465,1.438366339,2.119501526,2.115780122,0.72045715,0.589047669,-0.082716504,-1.37172476,-2.529102972,-3.588730542
2026/5/18,000985.CSI,中证全指,-0.680784367,-1.019230554,-0.240436563,0.189113918,0.226015178,1.55966755,0.579526105,0.436401674,1.652052049,0.27700525,1.276128942,1.163185763,0.734554188,1.390976274,2.232650983,-1.146612632,-1.264948991,-0.653133286,-0.016578989,-0.143981722,-0.014799466,-0.285922194,-0.080507552,0.859946583,1.262744212,-0.183622153,-0.939381742,0.754138205,0.807571519,0.780788616,1.443844448,-0.098294946,-1.207816975,-1.398360176,-0.277260026,-0.799740656,0.663797386,1.371968448,0.276629774,0.782476316,0.993048264,1.183697615,-0.756079097,0.400006887,0.991244471,1.445514833,6477.2115,0.587435141,1.265881254,1.428885929,-0.807532584,0.676896938,0.374299779,0.259116168,1.010191661,1.414249167,0.795006557,-0.948298196,-2.105052661,-1.538063982,-0.896564612,-0.363573051,0.210274064,0.346507341,0.918010403,-2.578158361,-0.008362923,0.763966936,-1.699696795,-1.657817096,-1.514016221,0.401807952,0.720351699,0.105157002,-0.579342895,1.224578608,2.077415829,0.764980565,1.551406273,0.405244456,0.992984916,0.969143702,-0.048178564,1.53886401,1.50775664,-0.723693338,1.506927269,2.157523415,1.961502927,0.764872789,0.560971732,-0.07056012,-1.509586541,-2.702761883,-3.284836744
2026/5/15,000985.CSI,中证全指,-0.941656222,-1.127087554,-0.302372828,0.053102399,0.226817563,1.5587956,0.50942446,0.445997928,1.65195188,0.258109327,1.229712815,1.20026049,0.84504257,1.475327641,2.288627206,-1.603008448,-1.44077193,-0.642342683,0.164084787,-0.061739724,0.047898346,-0.136712608,-0.083708285,0.866918536,1.555567206,-0.175397207,-0.96963626,1.142963695,1.102131716,0.808728948,1.332272971,-0.268648656,-1.251201272,-0.866730525,-0.048853957,-0.743257734,0.986101427,1.683184159,0.297125776,0.966800283,1.130260343,1.179906105,-0.036005576,0.668574467,1.114588249,1.49306363,6481.3376,0.698054036,1.288714123,1.401457735,-0.263301553,0.927604523,0.444648707,0.807952456,1.436458983,1.524415812,0.603197446,-1.078599709,-2.167689813,-1.802460606,-0.927699325,-0.298331993,0.779228443,0.559443614,0.917509645,-2.652025916,0.159170186,0.867724434,-1.972692484,-1.754049914,-1.416943173,0.960370848,1.036604687,0.120154585,-0.150574327,1.541115024,2.088593624,0.948882536,1.726982945,0.382147398,1.238387247,0.941964318,-0.187412253,1.588602345,1.239050453,-0.794755415,1.618514811,2.242040476,1.832327047,0.359492899,0.28479198,-0.063379262,-1.648717273,-2.870330751,-2.956173129
2026/5/14,000985.CSI,中证全指,-1.088978223,-1.162222898,-0.254541005,-0.130662452,0.214730432,1.554414448,0.348377679,0.438062563,1.652340908,0.43162914,1.375818341,1.175839178,0.897695973,1.511496821,2.214373965,-1.640755408,-1.440472792,-0.605649434,0.263983565,-0.053132864,-0.002046085,0.003815917,-0.132973044,0.883395871,1.827483703,-0.183042733,-1.006055805,1.296140737,1.152979515,0.765700682,1.325205529,-0.385620586,-1.294617729,-0.365413534,0.11748186,-0.711150538,1.059761039,1.741813637,0.289095876,0.992672144,1.113364319,1.176043613,0.030514147,0.920751424,1.242491154,1.513095779,6552.9453,0.769892821,1.302262821,1.363047536,0.252892738,1.159634524,0.472669701,0.914717009,1.508034064,1.528263758,0.015699431,-1.425126083,-2.197312602,-1.981072129,-0.854003877,-0.212931124,1.189977983,0.665128965,0.883980754,-2.608213712,0.336310704,0.964971376,-2.026681895,-1.75347539,-1.298919777,1.497160131,1.300609682,0.078070619,0.208805256,1.825753969,2.064177159,1.022788444,1.792687157,0.352795281,1.557578489,0.887597662,-0.303153588,1.431037778,0.946626173,-0.841705395,1.740367994,2.3182799,1.714187642,-0.052941682,0.008823354,-0.053870365,-1.845269669,-3.106475002,-2.612513428
2026/5/13,000985.CSI,中证全指,-1.245246114,-1.192221146,-0.200884883,-0.243177055,0.218027818,1.563926977,0.215612386,0.432676707,1.661251616,0.811071417,1.755270627,1.240709526,1.15818798,1.751395481,2.185786267,-1.707121837,-1.44882864,-0.574760427,-0.00900053,-0.394017888,-0.249349513,0.092146163,-0.237391095,0.909226283,2.004895484,-0.216711735,-1.037360412,1.469549175,1.206542545,0.699190612,1.2657215,-0.517816521,-1.344233634,0.005122189,0.185234963,-0.682168249,1.189096433,1.863240974,0.275855802,1.09382124,1.163178053,1.18860543,0.228494987,1.101232356,1.347435111,1.470688566,6686.865,0.978407189,1.323700746,1.32857588,0.598066924,1.332574856,0.51164551,1.103878825,1.664635176,1.522263688,-0.625787701,-1.784998341,-2.225676296,-2.009751885,-0.657585327,-0.126462184,1.428713597,0.682153312,0.824434626,-2.484178501,0.499575699,1.044349818,-1.878697878,-1.668086072,-1.15596602,1.994390924,1.512775648,0.057776064,0.912621006,2.369233756,2.120776088,1.038413039,1.795563929,0.320355923,1.867890639,0.765281503,-0.430589562,1.227849689,0.656524974,-0.880691508,1.892772894,2.405084402,1.610710296,-0.398199462,-0.227741146,-0.07721665,-2.151511925,-3.458503868,-2.261855073
2026/5/12,000985.CSI,中证全指,-1.419598829,-1.215813902,-0.124912506,-0.620211787,0.157710151,1.573408308,-0.202649298,0.367768402,1.667430862,0.952561542,1.884998902,1.273093914,1.411538018,1.946743969,2.103691356,-1.702359025,-1.422666755,-0.52575463,0.018220564,-0.348973376,-0.445487915,-0.0009678,-0.418462139,0.916634317,2.017180265,-0.303070279,-1.095148097,1.82532107,1.393770536,0.602058142,1.351558544,-0.587565557,-1.389411622,0.137306657,0.157354685,-0.67794594,1.487624019,2.166058116,0.253605033,1.427513557,1.422808291,1.150088973,0.485821291,1.152765041,1.377171504,1.394913876,6605.7222,1.22311085,1.358411551,1.27328813,0.70698125,1.398476564,0.480639923,1.488916425,1.995271653,1.505624165,-0.995615472,-1.961264412,-2.218102031,-2.002709065,-0.441032132,-0.040654066,1.351982953,0.407180899,0.747024693,-2.102245088,0.660468275,1.102541883,-1.502201861,-1.464748141,-0.953381033,2.088239648,1.402649081,-0.107395365,1.370056318,2.624337336,2.050951048,0.984931609,1.719519337,0.285533343,1.906568265,0.543445057,-0.582683199,0.968435179,0.353768525,-0.925951038,2.079519582,2.482113284,1.491358177,-0.257009047,-0.193358192,-0.006271228,-2.69051054,-3.985202761,-1.922923617
2026/5/11,000985.CSI,中证全指,-1.630621912,-1.239936131,0.008165074,-1.056437036,0.092717226,1.595283582,-0.677616628,0.294044472,1.68306862,1.022215892,1.926016316,1.254961535,1.658125935,2.096957744,1.990962607,-1.56614285,-1.348520186,-0.47857804,0.340409466,0.087682172,-0.542774012,0.062115426,-0.431227458,0.935964875,1.953984327,-0.396733225,-1.140822748,1.971761754,1.314249036,0.487098771,1.43590385,-0.654449067,-1.436893034,0.238908783,0.119138638,-0.664406395,1.607855303,2.222975888,0.218032511,1.541376012,1.435282759,1.105935572,0.274259325,1.21289001,1.392703766,1.289851585,6633.4826,1.398920801,1.308543172,1.185908171,0.778704226,1.421843784,0.47615135,1.55402334,2.014868519,1.484655068,-1.181133789,-2.053438024,-2.199014942,-1.827768758,-0.151424923,0.047496651,1.429994563,0.226288639,0.668718741,-1.710057808,0.796904977,1.146577805,-1.132688824,-1.268060051,-0.810369232,2.081519165,1.240656869,-0.231772408,1.544146646,2.674909908,1.94662279,0.850300158,1.537575036,0.258702021,1.734491913,0.279820367,-0.723481705,0.672294713,0.108302338,-0.992021656,1.787279487,1.941789102,1.347114944,-0.164158282,-0.178854687,0.031330821,-2.550949933,-3.417661224,-1.554010022
2026/5/8,000985.CSI,中证全指,-1.81594521,-1.212772669,0.149855442,-1.192874498,0.091510508,1.628265031,-0.863907223,0.276913102,1.707544455,1.301508003,2.210790432,1.290780788,2.045639813,2.297465294,1.89759209,-1.358467316,-1.253189986,-0.42201763,0.339045106,0.130687935,-0.413608138,0.097702573,-0.454345378,0.965615701,1.721247522,-0.521743356,-1.188757372,2.021761452,1.097204608,0.274399656,1.493362793,-0.712091238,-1.481283392,0.209874996,0.032374334,-0.647365388,1.637992723,2.141811193,0.113245603,1.561985814,1.328968697,0.976275713,0.140152053,1.241779194,1.382166645,1.176850926,6532.3442,1.525413656,1.184655486,1.091825399,0.738011771,1.36004608,0.467204658,1.501279204,1.926583838,1.303600404,-1.453208315,-2.178053436,-2.218005742,-1.639209638,0.106384146,0.137584144,1.271702535,0.054127292,0.60418391,-1.323281767,0.895664213,1.178313667,-0.838927401,-1.097788562,-0.726411271,1.860832152,0.941294019,-0.359454649,1.462473383,2.558110418,1.732921604,0.735315388,1.372976592,0.237162562,1.491552328,0.013762475,-0.856730598,0.513821603,-0.021654803,-1.049216612,1.519521265,1.425540248,1.232934907,0.352162033,0.064699778,0.101491501,-2.306969291,-2.767433839,-1.185199902
2026/5/7,000985.CSI,中证全指,-1.902131799,-1.085500782,0.318111561,-1.355823933,0.09779357,1.666614954,-0.947986429,0.28365356,1.736835522,1.280889748,2.154651191,1.273138048,2.109903484,2.217843767,1.757057613,-1.345270901,-1.247260467,-0.405426719,0.219999898,0.045298894,-0.335629004,0.214252875,-0.371398704,1.01105198,1.421815883,-0.639460134,-1.230310484,2.180622625,0.960861007,0.108920494,1.360861573,-0.799573307,-1.52430773,0.151739892,-0.083203263,-0.614107205,1.830121659,2.164565202,0.021900633,1.781353971,1.361380604,0.906322935,0.123106223,1.074478315,1.149309,1.07778421,6533.3261,1.655141577,1.028289135,1.000954757,0.656596082,1.227251046,0.471348185,1.634820961,1.988729121,1.199696253,-1.110704545,-1.979436191,-2.195544061,-1.471621482,0.308221668,0.228857528,1.175340897,-0.151853988,0.561765327,-0.942135941,0.974875528,1.19866928,-0.721584859,-0.989029475,-0.696230909,1.41622521,0.571438352,-0.470326184,1.362619944,2.412187461,1.613368091,0.710154046,1.30730293,0.226274464,1.258095247,-0.188969798,-0.991289264,0.666747861,-0.046090276,-1.133774316,1.256015578,0.931864888,1.12303643,0.883335674,0.307565273,0.147796881,-1.918199061,-1.977475429,-0.799599742
2026/5/6,000985.CSI,中证全指,-2.011312225,-0.951655199,0.494992929,-1.403448788,0.130527561,1.714968987,-0.925375221,0.314162262,1.775256987,1.262793929,2.106456018,1.068829135,2.182079643,2.051620757,1.553528337,-1.368459317,-1.254227215,-0.385438769,0.068997973,-0.071048395,-0.198366572,0.414599221,-0.174971063,1.063108781,1.275948793,-0.720191739,-1.263919933,2.337419421,0.760803315,-0.050399709,1.051032662,-0.887822369,-1.556112322,0.207037542,-0.124191741,-0.552386145,1.986562622,2.063179052,-0.074138796,2.067836769,1.378077931,0.846085372,0.307395326,1.058255546,1.058346258,1.049392701,6465.5983,1.839112827,0.874608213,0.934889558,0.660052317,1.184332184,0.518970366,1.677069508,1.955469622,1.046890852,-0.757098963,-1.769773968,-2.161828767,-1.535114506,0.389537549,0.299130081,1.188872338,-0.339616089,0.543125028,-0.606724556,1.037667216,1.209583332,-0.696279088,-0.927852146,-0.650425351,1.133900753,0.302072054,-0.561853591,1.185138587,2.205081984,1.439862431,0.734557087,1.295471324,0.235088317,0.992386918,-0.342028791,-1.118078867,0.934765508,-0.038762302,-1.225365961,0.99108309,0.457731637,1.034238229,1.250588837,0.442565749,0.134571102,-1.298133522,-1.003124546,-0.40288543
2026/4/30,000985.CSI,中证全指,-2.105934107,-0.788480848,0.689693371,-1.182691659,0.219117454,1.770824685,-0.686877363,0.389241566,1.820339591,1.439268616,2.283830235,0.925365094,1.993056141,1.774590936,1.386838067,-1.333387301,-1.235872621,-0.351766531,-0.362167598,-0.491693821,-0.121835158,0.590984148,-0.005328966,1.112328753,1.050556629,-0.805188044,-1.300706968,2.19351657,0.351583358,-0.259804614,0.552399317,-0.97905468,-1.580825735,0.248665587,-0.171648287,-0.508340911,1.956487977,1.69318947,-0.201657409,1.836185714,0.976301901,0.736553456,-0.736791387,0.977486652,0.885162364,1.043058133,6342.2636,1.865528738,0.634860787,0.856790425,0.643059428,1.09966787,0.55510039,1.516679621,1.715939428,0.812845515,-0.479835031,-1.639535954,-2.115157131,-1.641405699,0.457084243,0.375196689,1.222316564,-0.477872835,0.541495951,-0.528085219,1.067081006,1.208485685,-0.704540174,-0.88765952,-0.634967688,0.784822531,0.039586662,-0.629910492,0.92890503,1.980225768,1.32468474,0.820159368,1.354372361,0.247877407,0.919190126,-0.43502583,-1.222345419,1.265716882,-0.026667055,-1.310806213,0.628049268,-0.086319599,0.946856554,1.519730297,0.511900236,0.091631491,-0.447740887,0.158296541,-0.011907981
2026/4/29,000985.CSI,中证全指,-2.042727764,-0.539590669,0.916512653,-0.724192807,0.348873842,1.842927944,-0.233201638,0.504420139,1.882663152,1.617824528,2.438715358,0.778455272,1.703333998,1.466011671,1.239468494,-1.438481134,-1.268732233,-0.33192923,-1.003759878,-1.129137714,-0.373757724,0.682068047,0.066958688,1.130870955,0.953866188,-0.856416851,-1.326764562,2.322945033,0.162287944,-0.411672283,-0.064719219,-1.07114706,-1.601013322,0.343180384,-0.181287886,-0.470724503,2.115961915,1.486472678,-0.288382739,1.872165946,0.794186075,0.643351401,-0.617270377,1.00547515,0.818630917,1.06717321,6328.3636,1.527238659,0.367666877,0.79313681,0.711082304,1.10850713,0.610153233,1.714849778,1.80760959,0.667409191,-0.362792587,-1.553980538,-2.082640932,-1.94037137,0.461686206,0.421304247,1.334693095,-0.551510188,0.552708787,-0.39966905,1.097944981,1.224473243,-0.787029324,-0.906689744,-0.64975226,0.645373229,-0.089293806,-0.654190115,0.858196768,1.898252195,1.141686894,1.017632688,1.551770847,0.104383726,1.099043304,-0.470055913,-1.308893091,1.512525001,-0.120188625,-1.414473246,0.614081133,-0.150347065,0.979267967,1.758383239,0.526173997,0.028743781,-0.105791704,0.345837843,0.043246313
